Generation,MinEnergy,AvgEnergy,StdDevEnergy
458,3.194785103185975,3.961695415693043,0.4279409999351357
459,2.58298639365625,3.7905051404581966,0.45875492037886395
460,3.1463689762882967,3.9102793064648,0.3881960613073104
461,2.984687761442709,3.86059087096297,0.34816519301893367
462,3.165083536039604,3.869976852271389,0.39249952506098845
463,3.2623805151073944,3.9596058422203178,0.43949147592795984
464,3.122528201235137,3.853522686788207,0.362015596159951
465,2.891911351010653,3.793098152330099,0.41465677587138616
466,3.318848628461166,4.013414819832051,0.37436123235988805
467,3.2522894824178437,3.8734635965075,0.3610416208598186
468,3.2394663404371262,3.9504572420246187,0.42248979567129824
469,3.1756901210092923,4.021874068480667,0.4507440675507017
470,2.8622962307121806,3.818533448668183,0.42825537687637444
471,3.0446992956392736,3.9200387702692883,0.5291047628178581
472,3.0771653470953257,3.9147078883690103,0.38608466800348207
473,3.1900767261335266,3.8254116760400096,0.3595837361441394
474,2.6905640274633273,3.959054139688806,0.5778411152286947
475,3.2909688228792073,3.893638800928893,0.3259747810645676
476,3.0196683022488586,3.677012140799952,0.35477286222948856
477,3.2046329103959574,3.961335637935816,0.4388922472361773
478,3.196930214082775,3.806190549849577,0.44902256722366574
479,2.8821853275773455,3.8763865471620464,0.39730914350579066
480,3.076271744529722,3.876675926742393,0.38240307075596464
481,2.8958589597460276,3.808696530868614,0.37803196358870156
482,2.8893386588284526,3.855350274496835,0.4425743973348585
483,2.888519410986744,3.9064958979916837,0.5426685869186002
484,2.9993469957088035,3.841563174524564,0.36831746545984323
485,3.1636805368591774,3.8582104698347646,0.4009309180310029
486,2.974111528713797,3.812524220933108,0.49354757174375435
487,3.1989470383112155,3.9613379584369146,0.47808989913612143
488,3.086500125711122,3.9041099735554248,0.4257598599741121
489,2.66264298185666,3.8031825011987066,0.45009609172637
490,2.542436277839737,3.923539316795561,0.5690405764373472
491,3.052377510178253,3.8021811898575963,0.4213417377795788
492,3.1200887607487005,3.901054935554007,0.37349324335442097
493,3.3846679914773627,4.073059487326708,0.41092080154177363
494,3.024226998789752,3.9951108638548707,0.4541396815938718
495,3.069664679543953,3.88051278268082,0.3665052187655179
496,2.821281837053218,4.040993583153382,0.5022944954838237
